ID,Gene,gene_length,Transcript count,weights
cg01076971,CPQ,504427,9,0.3547654761027125
cg23741863,CPQ,504427,9,0.418351940634738
cg22328208,TSPYL5,4459,1,0.3741151387645213
cg15747595,TSPYL5,4459,1,0.4797622890037931
cg18233405,TSPYL5,4459,1,0.677044848582285
cg04917181,TSPYL5,4459,1,0.6727100211643544
cg22319311,TSPYL5,4459,1,0.6577934711590592
cg00186701,TSPYL5,4459,1,0.3203290218770415
cg09503853,TSPYL5,4459,1,0.0692182926248129
cg19357416,LAPTM4B,77956,3,0.6913936485311876
cg20541656,LAPTM4B,77956,3,0.6978537825167287
cg14713118,LAPTM4B,77956,3,0.7661102162086088
cg12115659,RPL30,21618,13,0.7565787266238511
cg17183723,RPL30,21618,13,0.5611882221004694
cg13520782,RPL30,21618,13,0.5477327965154083
cg10416622,RPL30,21618,13,0.6642336072161027
cg05999191,POP1,42537,4,0.5218635349604511
cg05999191,HRSP12,14897,6,0.5218635349604511
cg13270404,POP1,42537,4,0.4877815524522697
cg13270404,HRSP12,14897,6,0.4877815524522697
cg20134190,POP1,42537,4,0.6875901496941218
cg06820914,POP1,42537,4,0.6105861319657404
cg02362450,POP1,42537,4,0.647715675885077
cg23276044,POP1,42537,4,0.6056660601171007
cg15399561,POP1,42537,4,0.5931434932279912
cg21755166,POP1,42537,4,0.6431406575855619
cg17836109,POP1,42537,4,0.5694767503357209
cg17836109,HRSP12,14897,6,0.5694767503357209
cg11713008,HRSP12,14897,6,0.5518584817709279
cg25291941,HRSP12,14897,6,0.5817865147214976
cg02010682,STK3,541424,17,0.5901683250167237
cg03301200,STK3,541424,17,0.6195116639244688
cg24796272,STK3,541424,17,0.4012991196816561
cg24291203,VPS13B,864314,13,0.7319346567305175
cg23154620,VPS13B,864314,13,0.5816333835540617
cg00420715,VPS13B,864314,13,0.5074497615402396
cg00117913,VPS13B,864314,13,0.5170650767537016
cg20516737,VPS13B,864314,13,0.5774394115490227
cg00155167,VPS13B,864314,13,0.7416258228779287
cg06727855,COX6C,20862,11,0.6910052939433263
cg18100876,COX6C,20862,11,0.7508806422411675
cg01977082,COX6C,20862,11,0.5697393738944109
cg08579721,COX6C,20862,11,0.6132203945985286
cg15163151,COX6C,20862,11,0.1981915331210261
cg08198517,SPAG1,101372,7,0.6515179752233393
cg27537600,SPAG1,101372,7,0.4872873826421551
cg16192717,SPAG1,101372,7,0.3686588810541462
cg06768655,SPAG1,101372,7,0.3554070321364551
cg01536011,SPAG1,101372,7,0.4705522209874816
cg05833318,SPAG1,101372,7,0.5055438221196359
cg07239293,SPAG1,101372,7,0.5708729445698681
cg02696274,ANKRD46,50032,11,0.5610186038738896
cg23737055,ANKRD46,50032,11,0.7126541629905689
cg22531081,ANKRD46,50032,11,0.5258658415963897
cg12548064,ANKRD46,50032,11,0.5043965027172719
cg04072987,PABPC1,36993,23,0.4720410732912187
cg02879661,PABPC1,36993,23,0.3131814499065434
cg18977656,YWHAZ,36863,23,0.689673151972391
cg19114570,YWHAZ,36863,23,0.6425781452611073
cg22869660,YWHAZ,36863,23,0.6704322112845718
cg27647589,YWHAZ,36863,23,0.6157273837488195
cg11327809,YWHAZ,36863,23,0.6974577210176484
cg14490552,YWHAZ,36863,23,0.6793448353351933
cg07981588,YWHAZ,36863,23,0.7350578115206172
cg04253913,YWHAZ,36863,23,0.2372159971505693
cg10072502,YWHAZ,36863,23,0.2886035778546689
cg01441025,NCALD,438364,30,0.5689769979632507
cg07125123,RRM2B,34616,10,0.4773582831582599
cg09567670,RRM2B,34616,10,0.4052684403028304
cg04230869,RRM2B,34616,10,0.5373310253104668
cg07065941,KLF10,7123,2,0.476969108362715
cg01607897,KLF10,7123,2,0.5182863736011722
cg16481024,KLF10,7123,2,0.3440033688000153
cg07028608,KLF10,7123,2,0.3436392289414166
cg15825175,KLF10,7123,2,0.380056714791563
cg07032309,KLF10,7123,2,0.2799916140644527
cg23425764,KLF10,7123,2,0.4612367728164063
cg01366085,KLF10,7123,2,0.5938083522681832
cg10163483,BAALC,89595,9,0.494225488138786
cg06399148,BAALC,89595,9,0.5019163634799783
cg10918202,BAALC,89595,9,0.3829997277786927
cg09020649,FZD6,34433,8,0.5650895258254403
cg24115571,FZD6,34433,8,0.6264635583669834
cg09947609,FZD6,34433,8,0.7270283347612293
cg21164765,FZD6,34433,8,0.6597385451196366
cg00487870,FZD6,34433,8,0.6463945992075754
cg09042026,FZD6,34433,8,0.2315497408045925
cg21196927,FZD6,34433,8,0.2603185698468552
cg21975377,FZD6,34433,8,0.6461628763174354
cg21936543,CTHRC1,11482,4,0.5845829289678584
cg26952662,CTHRC1,11482,4,0.6968073450839396
cg04219247,CTHRC1,11482,4,0.3195426867233082
cg20447655,CTHRC1,11482,4,0.3608763077715769
cg20392240,CTHRC1,11482,4,0.295541591468367
cg11889769,CTHRC1,11482,4,0.3340673021037987
cg21221947,DCAF13,28739,6,0.7566277900303479
cg00577629,DCAF13,28739,6,0.7079661147013411
cg26978081,DCAF13,28739,6,0.5231306157963944
cg16930980,DCAF13,28739,6,0.7161484924714343
cg16930980,SLC25A32,16554,6,0.7161484924714343
cg19288520,DCAF13,28739,6,0.4713523671697507
cg19288520,SLC25A32,16554,6,0.4713523671697507
cg13210728,DCAF13,28739,6,0.5393211317165276
cg13210728,SLC25A32,16554,6,0.5393211317165276
cg01870903,SLC25A32,16554,6,0.7573712219513533
cg04022019,SLC25A32,16554,6,0.7773498197274403
cg07222113,SLC25A32,16554,6,0.7764664411571277
cg05736768,DPYS,136729,8,0.4831179335633305
cg14015441,DPYS,136729,8,0.525958445246324
cg06954346,DPYS,136729,8,0.5814324213791957
cg09435415,DPYS,136729,8,0.3997813378207128
cg20774846,DPYS,136729,8,0.2575263320121259
cg17154315,ZFPM2,485840,9,0.4538024218783282
cg12296605,ZFPM2,485840,9,0.617608228710233
cg01546729,ZFPM2,485840,9,0.4022784687735781
cg21916108,ZFPM2,485840,9,0.3900052105322338
cg09396217,ANGPT1,248562,8,0.4696397679332501
cg18031596,ANGPT1,248562,8,0.4922854982085626
cg27616227,ANGPT1,248562,8,0.4196039364488227
cg02536838,ANGPT1,248562,8,0.4355148557633047
cg11745019,ANGPT1,248562,8,0.754137032146991
cg03245734,ANGPT1,248562,8,0.7151186835407048
cg24807106,RSPO2,184369,9,0.7759499497054958
cg13177747,RSPO2,184369,9,0.6853876565898659
cg04549460,RSPO2,184369,9,0.6136535445942041
cg22600043,RSPO2,184369,9,0.4513914880360033
cg16845394,RSPO2,184369,9,0.4825454611970473
cg20061155,RSPO2,184369,9,0.7269250449873548
cg00910695,RSPO2,184369,9,0.6460902647348782
cg14733048,RSPO2,184369,9,0.7164567533340276
cg22010582,EMC2,43315,7,0.618854378927638
cg20444381,EMC2,43315,7,0.6846529318861061
cg21721126,EMC2,43315,7,0.6878823259250714
cg24861098,EMC2,43315,7,0.61518972556186
cg11186933,EMC2,43315,7,0.630085711157947
cg15484019,EMC2,43315,7,0.616461634532609
cg08372619,TMEM74,180765,2,0.715814812093915
cg15645638,TMEM74,180765,2,0.6873028040928434
cg24914278,TMEM74,180765,2,0.6599625087707819
cg15042080,TMEM74,180765,2,0.6000622373636585
cg16580728,TMEM74,180765,2,0.0396644551763829
cg11056915,ENY2,11629,16,0.7792783916566755
cg04503171,ENY2,11629,16,0.7279795545044905
cg26021476,ENY2,11629,16,0.7454432791882382
cg21394442,ENY2,11629,16,0.6821307666634603
cg10137979,ENY2,11629,16,0.709621583878648
cg25407888,ENY2,11629,16,0.7321455875686117
cg10919176,ENY2,11629,16,0.7510243803281597
cg10919176,NUDCD1,93466,4,0.7510243803281597
cg17452277,EBAG9,26285,8,0.2056008579928258
cg07134589,EBAG9,26285,8,0.1838746723255348
cg26530971,EBAG9,26285,8,0.4620863933059661
cg18499545,EBAG9,26285,8,0.5512321784993246
cg12557418,EBAG9,26285,8,0.7877634753337728
cg12516305,EBAG9,26285,8,0.7770795863843888
cg08216021,EBAG9,26285,8,0.6179076842150463
cg01040630,CSMD3,1214171,11,0.6657723867917169
cg19397128,TRPS1,401175,11,0.688978214860818
cg05017276,TRPS1,401175,11,0.6884820782590206
cg16786028,TRPS1,401175,11,0.5839470557289849
cg08794022,TRPS1,401175,11,0.6812310590357362
cg06328061,TRPS1,401175,11,0.6136269100654079
cg02735071,EIF3H,124795,11,0.6536541919439018
cg17165766,EIF3H,124795,11,0.8009447542451289
cg22753376,EIF3H,124795,11,0.5967914842214418
cg14447887,EIF3H,124795,11,0.7384861662032524
cg04770165,EIF3H,124795,11,0.7695774930428207
cg24940880,EIF3H,124795,11,0.772771199380281
cg12686915,EIF3H,124795,11,0.8091564875156474
cg02563685,UTP23,82960,10,0.761801808798446
cg23415712,UTP23,82960,10,0.6824619361018512
cg24971490,UTP23,82960,10,0.7605169863534835
cg02343871,UTP23,82960,10,0.7685961296136753
cg17256555,UTP23,82960,10,0.7754589481101701
cg23513447,UTP23,82960,10,0.6775771658133355
cg14530476,UTP23,82960,10,0.7316627578628512
cg03343534,UTP23,82960,10,0.6325005285983438
cg18122786,UTP23,82960,10,0.5528025299660722
cg10825011,UTP23,82960,10,0.6708699693609027
cg16491677,UTP23,82960,10,0.7101320630694059
cg15543167,RAD21,28931,10,0.4893910195800327
cg25623468,RAD21,28931,10,0.5331004399669932
cg27257358,RAD21,28931,10,0.5659139801265001
cg23565428,RAD21,28931,10,0.6729957964900931
cg13578020,RAD21,28931,10,0.6047603233161721
cg09523472,RAD21,28931,10,0.6719399495654691
cg24294819,RAD21,28931,10,0.738934271990497
cg05940202,RAD21,28931,10,0.7474420335890082
cg05577278,RAD21,28931,10,0.73640641588935
cg02456791,RAD21,28931,10,0.726822138172399
cg15383072,RAD21,28931,10,0.7759278757807541
cg23624271,MED30,19549,4,0.8219188005395806
cg05160935,MED30,19549,4,0.7676263504136134
cg21467904,MED30,19549,4,0.7261791201708474
cg13995006,MED30,19549,4,0.7824762623560815
cg02422627,MED30,19549,4,0.7084753790993328
cg10197666,MED30,19549,4,0.5730659656838455
cg02905663,EXT1,317363,3,0.7875877188106023
cg06785302,EXT1,317363,3,0.5078315062920717
cg09273054,MAL2,80640,5,0.5205513494797711
cg26902216,MAL2,80640,5,0.6551766832639777
cg13272701,MAL2,80640,5,0.6310094838474161
cg23130097,MAL2,80640,5,0.5860383069577239
cg14338425,MAL2,80640,5,0.3562626255900328
cg02225716,MAL2,80640,5,0.4663062928322771
cg00002464,NOV,8047,2,0.622167555596762
cg05893876,NOV,8047,2,0.525029906816483
cg20379125,NOV,8047,2,0.5512351834125464
cg16866373,NOV,8047,2,0.685251774957973
cg02534163,ENPP2,116367,9,0.6227578286267755
cg04452959,ENPP2,116367,9,0.7194878961853554
cg02156680,ENPP2,116367,9,0.7061871960311077
cg06998282,ENPP2,116367,9,0.7452478718542196
cg02511532,TAF2,102088,9,0.6696822031614369
cg26887273,TAF2,102088,9,0.6217900208448661
cg08220261,TAF2,102088,9,0.6372196383688993
cg02248809,TAF2,102088,9,0.7577446494486376
cg00681363,TAF2,102088,9,0.7423955193556576
cg21659575,TAF2,102088,9,0.7277994900759333
cg07235453,TAF2,102088,9,0.6459619150727554
cg09404551,COL14A1,312256,9,0.5880232423489499
cg23196831,COL14A1,312256,9,0.7385994701445444
cg23158731,COL14A1,312256,9,0.58153593879619
cg14863489,MRPL13,64642,7,0.7685194542600224
cg14806103,MRPL13,64642,7,0.7003078615344563
cg02335971,MRPL13,64642,7,0.7129131102446562
cg03521600,MRPL13,64642,7,0.6106662615214573
cg02510299,MRPL13,64642,7,0.6664986015600651
cg08714886,MRPL13,64642,7,0.7440071129163255
cg07352234,MRPL13,64642,7,0.6638575242512932
cg07352234,MTBP,96733,8,0.6638575242512932
cg26205175,MTBP,96733,8,0.7465516158627555
cg09948425,MTBP,96733,8,0.7355357389646531
cg21051423,MTBP,96733,8,0.7793740122423872
cg11267609,HAS2,29274,1,0.7751780040438023
cg04719491,HAS2,29274,1,0.7492415322591506
cg19275050,HAS2,29274,1,0.6982661286033842
cg12144374,ZHX2,193117,2,0.759155711749413
cg20365403,ZHX2,193117,2,0.6617847570475524
cg13869415,ZHX2,193117,2,0.634480041746769
cg17793819,ZHX2,193117,2,0.7009328352300864
cg22124678,ZHX2,193117,2,0.7556732746492135
cg08886760,ZHX2,193117,2,0.7234452779281567
cg01812826,ZHX2,193117,2,0.7539808232577737
cg23181591,ZHX2,193117,2,0.7166131547859983
cg13935507,ZHX2,193117,2,0.7326024496125666
cg06528830,DERL1,29259,6,0.540584784012676
cg12726672,DERL1,29259,6,0.6568579233540549
cg06932521,DERL1,29259,6,0.6189385837633649
cg06201372,DERL1,29259,6,0.7563097680484486
cg25436822,DERL1,29259,6,0.7865254709733641
cg11668448,DERL1,29259,6,0.7746746036118091
cg01441798,DERL1,29259,6,0.8193106468779462
cg21139496,DERL1,29259,6,0.3206084007780573
cg08514895,ZHX1,27085,8,0.4794953316667363
cg21205504,ZHX1,27085,8,0.4095836332667207
cg14335767,ZHX1,27085,8,0.4207712677412867
cg14436888,ZHX1,27085,8,0.1093132614760818
cg22872812,ZHX1,27085,8,0.2823225947045001
cg18956095,ZHX1,27085,8,0.4840117424667871
cg12646585,WDYHV1,50505,9,0.6887919988611945
cg08573893,WDYHV1,50505,9,0.5874241956640638
cg00194681,WDYHV1,50505,9,0.4137684533396979
cg19197523,WDYHV1,50505,9,0.3250834376008942
cg01000365,WDYHV1,50505,9,0.1383910849496881
cg14018100,WDYHV1,50505,9,0.1174314609978059
cg25406735,FBXO32,43317,6,0.5291965624817873
cg01007029,FBXO32,43317,6,0.3999470159489199
cg23868899,FBXO32,43317,6,0.4103298067952943
cg19888535,FBXO32,43317,6,0.486176046602794
cg21850830,FBXO32,43317,6,0.4087958526832116
cg12508214,FBXO32,43317,6,0.3733229802020652
cg11172196,TMEM65,60702,1,0.3694240436642176
cg14487887,TMEM65,60702,1,0.3278996869163906
cg11044263,TMEM65,60702,1,0.4111363842566541
cg21712812,TMEM65,60702,1,0.5300779377905259
cg15908081,RNF139,13176,2,0.7334734790934275
cg10120645,RNF139,13176,2,0.6959125573917203
cg23542858,RNF139,13176,2,0.7246605795618614
cg26610343,RNF139,13176,2,0.6176104258300575
cg20175760,RNF139,13176,2,0.5737209230202095
cg07561588,RNF139,13176,2,0.6299626348209797
cg03719314,RNF139,13176,2,0.6057397732574639
cg11117577,TATDN1,50973,20,0.727055994799804
cg05371576,TATDN1,50973,20,0.6213768909964487
cg01660149,TATDN1,50973,20,0.6042804138992114
cg16680530,TATDN1,50973,20,0.6329081504460147
cg16680530,NDUFB9,29407,7,0.6329081504460147
cg19903957,TATDN1,50973,20,0.7056009687239841
cg19903957,NDUFB9,29407,7,0.7056009687239841
cg02049840,NDUFB9,29407,7,0.502324674447221
cg11719412,NDUFB9,29407,7,0.4683307272131063
cg00635521,NDUFB9,29407,7,0.6711648303582086
cg27136289,MTSS1,177699,20,0.758903840478123
cg04120546,MTSS1,177699,20,0.4356149720356312
cg18280057,MTSS1,177699,20,0.570066450804299
cg12267291,SQLE,23786,6,0.2904307902517757
cg16688232,SQLE,23786,6,0.2176448529059632
cg21894883,SQLE,23786,6,0.3008545837935891
cg12108029,SQLE,23786,6,0.5557231261234443
cg02553489,SQLE,23786,6,0.6027596395654268
cg04618607,SQLE,23786,6,0.7037160840195107
cg20379012,KIAA0196,67580,8,0.6383875987865374
cg07232435,KIAA0196,67580,8,0.5337258851591595
cg21214758,KIAA0196,67580,8,0.4938760761215451
cg04882727,TRIB1,8084,4,0.146114826066578
cg12286194,TRIB1,8084,4,0.2806233356066059
cg09504829,TRIB1,8084,4,0.3565685114459083
cg04444761,TRIB1,8084,4,0.3623363234336476
cg02519415,TRIB1,8084,4,0.459595775076583
cg14389810,TRIB1,8084,4,0.710494065249717
cg05316555,TRIB1,8084,4,0.6914760074447348
cg08715135,TRIB1,8084,4,0.6901395269066397
cg23179168,FAM84B,5951,2,0.4428837816811138
cg07560035,FAM84B,5951,2,0.5665384806056964
cg08991599,FAM84B,5951,2,0.479012628834395
cg02123667,FAM84B,5951,2,0.5237442968755351
cg26031047,FAM84B,5951,2,0.5003403587352202
cg26909954,FAM84B,5951,2,0.587780195488886
cg15312298,FAM84B,5951,2,0.6661473458685115
cg10836034,MYC,5994,5,0.5818851174094625
cg26221243,MYC,5994,5,0.6591457036198101
cg19972619,MYC,5994,5,0.5851869336757797
cg12057615,MYC,5994,5,0.6057636489248448
cg05927173,MYC,5994,5,0.6070138420562736
cg21803052,MYC,5994,5,0.6691399847889411
cg08428512,MYC,5994,5,0.6098499141523924
cg25080152,MYC,5994,5,0.6308635119957167
cg24666276,MYC,5994,5,0.5075857673927294
cg10832291,MYC,5994,5,0.4194801901386065
cg00611675,MYC,5994,5,0.6909267037915753
cg23187103,MYC,5994,5,0.6259165564870092
cg02185053,FAM49B,177536,28,0.4726189954481061
cg10050877,FAM49B,177536,28,0.646173945523114
cg03274021,FAM49B,177536,28,0.718580378196861
cg09055355,FAM49B,177536,28,0.4773309343878978
cg17152658,EFR3A,109554,8,0.5543164373417367
cg11268628,EFR3A,109554,8,0.6990360327607682
cg17146950,EFR3A,109554,8,0.6923520575954375
cg24542643,EFR3A,109554,8,0.7257302968400625
cg22814941,EFR3A,109554,8,0.7374815792114221
cg16967541,EFR3A,109554,8,0.7314679693094902
cg16721582,LRRC6,103518,11,0.6732371362377445
cg13755023,LRRC6,103518,11,0.5327600506436022
cg21019315,LRRC6,103518,11,0.5528936800739758
cg07477160,NDRG1,64851,30,0.4774385022355017
cg17365845,NDRG1,64851,30,0.4538342391805315
cg07062933,NDRG1,64851,30,0.5482274653291924
cg02637438,ST3GAL1,117092,16,0.4134054061261455
cg09818502,ST3GAL1,117092,16,0.4156511066463575
cg10673140,ST3GAL1,117092,16,0.6089948608850475
cg02503970,ST3GAL1,117092,16,0.4148807991642854
cg26985142,ZFAT,235261,17,0.4232035321094752
cg04520401,ZFAT,235261,17,0.3195638658298725
cg17370395,ZFAT,235261,17,0.5705023018828442
cg05668273,ZFAT,235261,17,0.5982601945887951
cg19791277,KHDRBS3,199265,12,0.1317566637942177
cg27025995,COL22A1,325771,7,0.5530486389838304
cg16407323,COL22A1,325771,7,0.6529610210270131
cg09953959,TRAPPC9,726092,16,0.5118141338474047
cg10722846,TRAPPC9,726092,16,0.6156795750420644
cg05820312,TRAPPC9,726092,16,0.6574186738047025
cg24617008,TRAPPC9,726092,16,0.222497653502748
cg14707948,TRAPPC9,726092,16,0.2796207195893352
cg23548819,CHRAC1,5839,5,0.4954043827238746
cg00296189,CHRAC1,5839,5,0.6326184623217794
cg12002314,CHRAC1,5839,5,0.4463977906710341
cg19486048,CHRAC1,5839,5,0.5865548769799656
cg18770186,CHRAC1,5839,5,0.5150448527886573
cg19882377,AGO2,104454,10,0.2561581378923324
cg01617074,SLC45A4,101139,7,0.2587288358826373
cg07769015,SLC45A4,101139,7,0.5005856991874305
cg21861233,SLC45A4,101139,7,0.1992368662879383
cg05037105,PTP4A3,39527,6,0.4438695963540314
cg10918419,THEM6,9724,3,0.6414352161812654
cg07766672,THEM6,9724,3,0.3112862809018744
cg24023859,THEM6,9724,3,0.4539178204226023
cg24493375,ZFP41,15884,4,0.1335378654954246
cg15123365,ZFP41,15884,4,0.1206949441117687
cg18209895,ZFP41,15884,4,0.1268012985571223
cg12805580,ZFP41,15884,4,0.1147993773905471
cg19075839,ZFP41,15884,4,0.1776632791781533
cg11768411,ZFP41,15884,4,0.3603843862728418
cg17661300,ZFP41,15884,4,0.658297009167957
cg10825293,GLI4,9498,11,0.3884073693034727
cg16007680,GLI4,9498,11,0.2879604188789751
cg05984320,ZNF696,8385,6,0.3655250145113375
cg05020822,ZNF696,8385,6,0.3533836299273201
cg04120766,ZNF696,8385,6,0.3751117095999371
cg06398769,ZNF696,8385,6,0.3743539667106528
cg24147367,ZNF696,8385,6,0.3751109541522356
cg04875118,ZNF696,8385,6,0.3004306402600348
cg25814686,ZNF696,8385,6,0.5411801872571754
cg23668102,ZNF696,8385,6,0.674438488988189
cg06179159,ZNF696,8385,6,0.7439834609022984
cg13529726,TOP1MT,55595,19,0.6029181370024038
cg07150404,TOP1MT,55595,19,0.6097990365120484
cg15845333,TOP1MT,55595,19,0.2020096031494039
cg19102938,TOP1MT,55595,19,0.4940587296353171
cg01869229,TOP1MT,55595,19,0.5802794241109897
cg24596472,TOP1MT,55595,19,0.5621153281675644
cg10397774,RHPN1,15333,3,0.6417892804301288
cg13311607,RHPN1,15333,3,0.6367036468532167
cg03821987,RHPN1,15333,3,0.7627478673517185
cg26122012,RHPN1,15333,3,0.4500874962838579
cg25255679,RHPN1,15333,3,0.4660068525248071
cg21638161,MAFA,11224,2,0.2355751730698623
cg20992011,MAFA,11224,2,0.33449904969694
cg14721632,GSDMD,9855,16,0.5505246206702364
cg23090207,GSDMD,9855,16,0.4589589123232086
cg12686110,GSDMD,9855,16,0.3770022227079656
cg15541193,GSDMD,9855,16,0.3987273634076856
cg09317036,GSDMD,9855,16,0.3929184894751014
cg07422279,GSDMD,9855,16,0.3590556068620234
cg08688335,GSDMD,9855,16,0.4274569350889714
cg22012530,GSDMD,9855,16,0.5861200190140958
cg01134012,GSDMD,9855,16,0.5203139609947822
cg18198896,GSDMD,9855,16,0.5225516373573001
cg26536354,MROH6,6784,11,0.4826624951632935
cg19878482,MROH6,6784,11,0.4766429518979692
cg15537850,NAPRT1,3864,15,0.4128991945768584
cg08508337,NAPRT1,3864,15,0.4116070851618624
cg19357499,NAPRT1,3864,15,0.4047360205819235
cg07691531,NAPRT1,3864,15,0.5448764247678765
cg13282195,NAPRT1,3864,15,0.5208358152801511
cg01467209,TIGD5,2411,2,0.2217600437711544
cg22186533,TIGD5,2411,2,0.4999395742605957
cg04249066,TIGD5,2411,2,0.5090491874038435
cg26507094,PYCRL,5860,7,0.452237441376954
cg21458840,PYCRL,5860,7,0.2344115288827319
cg19306421,PYCRL,5860,7,0.262764835463185
cg25088355,PYCRL,5860,7,0.3347791579609462
cg06541550,PYCRL,5860,7,0.2999631054839644
cg08909244,PYCRL,5860,7,0.2894037021018331
cg17879709,PYCRL,5860,7,0.5868249669483708
cg14837817,PYCRL,5860,7,0.7095796745833
cg15555727,PYCRL,5860,7,0.6762622777585193
cg08500740,ZNF707,29446,30,0.5217687622014713
cg15168842,ZNF707,29446,30,0.523528061411667
cg02365514,MAPK15,6199,8,0.3481034822620157
cg27499860,MAPK15,6199,8,0.4444394794715164
cg22892110,MAPK15,6199,8,0.5056203630385971
cg24013620,MAPK15,6199,8,0.5447187128185799
cg23562538,MAPK15,6199,8,0.3720314817217454
cg23556533,FAM83H,9868,2,0.1689041086200871
cg22231908,FAM83H,9868,2,0.1759167305564078
cg01529149,FAM83H,9868,2,0.10916787272454
cg07118139,FAM83H,9868,2,0.2340737786693224
cg05425877,FAM83H,9868,2,0.2478803738369518
cg00261553,FAM83H,9868,2,0.3084918066563601
cg02995271,FAM83H,9868,2,0.3806964307521197
cg11896633,FAM83H,9868,2,0.4102044612462783
cg18149919,PUF60,13515,22,0.1623896252487908
cg01730857,PUF60,13515,22,0.2834412022683464
cg09859794,PUF60,13515,22,0.3235794961839044
cg21709871,NRBP2,7380,10,0.2778444341489942
cg17328794,NRBP2,7380,10,0.4202536816058622
cg08242000,NRBP2,7380,10,0.2606841104950978
cg23938731,NRBP2,7380,10,0.1597752866651847
cg19893585,PLEC,61587,15,0.4039796335183118
cg12864389,PLEC,61587,15,0.3695108197736864
cg03226203,PLEC,61587,15,0.2011437363344861
cg10328047,PLEC,61587,15,0.2648709965334603
cg23934955,PLEC,61587,15,0.4820530052826081
cg07148318,OPLAH,12568,5,0.1965014078617082
cg00774999,OPLAH,12568,5,0.4979398413186489
cg12549512,GPAA1,3626,18,0.6953232216401525
cg08020051,GPAA1,3626,18,0.5238452314210847
cg06746154,GPAA1,3626,18,0.6896992932758977
cg10137990,GPAA1,3626,18,0.662182634923548
cg17943017,GPAA1,3626,18,0.2722755895115307
cg20669525,GPAA1,3626,18,0.3680307252585947
cg18809841,CYC1,2498,4,0.4930619725373995
cg06495924,CYC1,2498,4,0.5946117017346689
cg10997640,CYC1,2498,4,0.5075472907220254
cg14964403,CYC1,2498,4,0.3908920877650701
cg25803766,CYC1,2498,4,0.3500351722598046
cg17176228,SHARPIN,9491,10,0.4235140457420818
cg02621020,SHARPIN,9491,10,0.4754614470264822
cg02621020,MAF1,3112,6,0.4754614470264822
cg19517467,SHARPIN,9491,10,0.5390349217509345
cg19517467,MAF1,3112,6,0.5390349217509345
cg11538573,SHARPIN,9491,10,0.5352402234667222
cg11538573,MAF1,3112,6,0.5352402234667222
cg02873427,BOP1,29268,6,0.4991429167771811
cg03301862,BOP1,29268,6,0.4290849818674149
cg01519238,HSF1,23131,14,0.3183650112424515
cg23094080,DGAT1,10619,7,0.1411943179766072
cg07103819,DGAT1,10619,7,0.1229329320189015
cg16505237,DGAT1,10619,7,0.2733878658827879
cg16869008,DGAT1,10619,7,0.2916160890281602
cg13438334,DGAT1,10619,7,0.4387846431473032
cg25027167,DGAT1,10619,7,0.6198215370330071
cg26137121,TMEM249,2696,3,0.2858981897676957
cg01836096,TMEM249,2696,3,0.2792626099290271
cg21843258,ADCK5,20141,8,0.5354654402911367
cg21537671,CPSF1,16059,13,0.5813735186392747
cg26796727,CPSF1,16059,13,0.4485342632279195
cg04204438,CPSF1,16059,13,0.39739081874626
cg02842381,CPSF1,16059,13,0.322263095118928
cg08209577,CPSF1,16059,13,0.5186575952242152
cg14017195,VPS28,4931,12,0.2238651119075225
cg10709532,VPS28,4931,12,0.2269397425607301
cg01556929,VPS28,4931,12,0.2121277093027286
cg18562023,VPS28,4931,12,0.2669143637068205
cg22918572,VPS28,4931,12,0.1983913482824979
cg02226871,VPS28,4931,12,0.4811738692522249
cg00179423,VPS28,4931,12,0.4791163759821822
cg03219697,VPS28,4931,12,0.2950705155420284
cg07336097,TONSL,15662,2,0.2944492404987719
cg15783027,TONSL,15662,2,0.584122289047753
cg04565464,TONSL,15662,2,0.2069312299692798
cg13063040,TONSL,15662,2,0.2926362847401565
cg14430982,KIFC2,8159,7,0.3735463646942588
cg18376163,KIFC2,8159,7,0.0801246825673953
cg18464896,KIFC2,8159,7,0.0
cg17869161,GPT,4201,7,0.3456960871771435
cg03221776,MFSD3,2139,4,0.5824678232534416
cg17820989,MFSD3,2139,4,0.4493128746016965
cg23413007,MFSD3,2139,4,0.5107910739774036
cg14743352,MFSD3,2139,4,0.5412542359021305
cg00010266,MFSD3,2139,4,0.5348539300208955
cg24883795,MFSD3,2139,4,0.5309099052568199
cg08818193,MFSD3,2139,4,0.4875557195590078
cg15857475,RECQL4,6562,11,0.2336693314131536
cg25544621,LRRC14,7181,9,0.1749188725064319
cg24681895,LRRC14,7181,9,0.4467967110215155
cg22526051,LRRC14,7181,9,0.531569070494081
cg00688297,LRRC24,4655,2,0.4096162168557688
cg20047825,ZNF251,35504,4,0.4476840763555564
cg25178798,ZNF251,35504,4,0.5447351975620005
cg01029867,ZNF251,35504,4,0.589471003262129
cg20046119,ZNF251,35504,4,0.6307918368132356
cg03088475,ZNF251,35504,4,0.6169873155620067
cg27121781,ZNF251,35504,4,0.6663727396504224
cg23102959,ZNF251,35504,4,0.5742685579510785
cg26483359,ZNF34,14231,5,0.484650592470301
cg10940957,ZNF34,14231,5,0.6135930937605075
cg02167877,ZNF34,14231,5,0.6031705262338435
cg11133895,ZNF34,14231,5,0.7319475174679625
cg05400811,ZNF34,14231,5,0.544387978380168
cg19845159,ZNF34,14231,5,0.3468702589215947
cg13551243,ZNF7,20045,19,0.1058200150543241
cg04926347,ZNF7,20045,19,0.1039392586608427
